YEAR,AREA,REGION,SPECIES,SPECIESNAME,COUNT
2003,6,nh,brpe,Brown Pelican,10
2003,2,nh,brpe,Brown Pelican,15
2003,5,nh,brpe,Brown Pelican,240
2003,9,nh,brpe,Brown Pelican,25
2003,8,nh,merg,Generic Merganser,10
2003,16,nh,redh,Redhead,50
2003,1,nh,brpe,Brown Pelican,70
2003,1,nh,brpe,Brown Pelican,60
2003,1,nh,nopi,Northern Pintail,55
2003,12,nh,brpe,Brown Pelican,5
2003,8,nh,brpe,Brown Pelican,10
2003,7,nh,agwt,American Green-winged Teal,100
2003,1,nh,brpe,Brown Pelican,2700
2003,5,nh,brpe,Brown Pelican,400
2003,9,nh,brpe,Brown Pelican,2
2003,1,nh,ospr,Osprey,1
2003,18,nh,scau,Generic Scaup,20
2003,5,nh,brpe,Brown Pelican,40
2003,5,nh,brpe,Brown Pelican,60
2003,5,nh,brpe,Brown Pelican,2
2003,9,nh,ospr,Osprey,1
2003,1,nh,brpe,Brown Pelican,2
2003,5,nh,scau,Generic Scaup,90
2003,9,nh,brpe,Brown Pelican,30
2003,7,nh,brpe,Brown Pelican,3
2003,18,nh,merg,Generic Merganser,20
2003,9,nh,brpe,Brown Pelican,1
2003,7,nh,redh,Redhead,100
2003,5,nh,amwi,American Wigeon,800
2003,18,nh,scot,Generic Scoter,100
2003,18,nh,scot,Generic Scoter,30
2003,14,nh,bwte,Blue-winged Teal,10
2003,10,nh,agwt,American Green-winged Teal,20
2003,10,nh,buff,Bufflehead,20
2003,11,nh,brpe,Brown Pelican,30
2003,17,nh,redh,Redhead,50
2003,17,nh,scau,Generic Scaup,200
2003,17,nh,merg,Generic Merganser,10
2003,11,nh,nopi,Northern Pintail,300
2003,17,nh,merg,Generic Merganser,5
2003,17,nh,scau,Generic Scaup,30
2003,17,nh,brpe,Brown Pelican,10
2003,11,nh,agwt,American Green-winged Teal,200
2003,16,nh,brpe,Brown Pelican,20
2003,14,nh,bwte,Blue-winged Teal,140
2003,10,nh,brpe,Brown Pelican,10
2003,17,nh,redh,Redhead,50
2003,17,nh,brpe,Brown Pelican,30
2003,11,nh,agwt,American Green-winged Teal,500
2003,17,nh,redh,Redhead,500
2003,16,nh,brpe,Brown Pelican,50
2003,10,nh,brpe,Brown Pelican,5
2003,16,nh,brpe,Brown Pelican,40
2003,10,nh,redh,Redhead,10
2003,18,nh,canv,Canvasback,20
2003,16,nh,brpe,Brown Pelican,400
2003,14,nh,ospr,Osprey,1
2003,14,nh,nopi,Northern Pintail,50
2003,16,nh,scau,Generic Scaup,10
2003,16,nh,scau,Generic Scaup,10
2003,11,nh,amwi,American Wigeon,100
2003,17,nh,buff,Bufflehead,10
2003,16,nh,brpe,Brown Pelican,20
2003,18,nh,scot,Generic Scoter,10
2003,10,nh,amwi,American Wigeon,50
2003,11,nh,agwt,American Green-winged Teal,300
2003,10,nh,redh,Redhead,90
2003,18,nh,merg,Generic Merganser,50
2003,18,nh,scau,Generic Scaup,70
2003,14,nh,ospr,Osprey,1
2003,10,nh,agwt,American Green-winged Teal,50
2003,14,nh,agwt,American Green-winged Teal,10
2003,17,nh,scot,Generic Scoter,50
2003,10,nh,agwt,American Green-winged Teal,30
2003,6,nh,agwt,American Green-winged Teal,300
2003,18,nh,gold,Generic Goldeneye,50
2003,11,nh,brpe,Brown Pelican,22
2003,10,nh,agwt,American Green-winged Teal,300
2003,9,nh,bwte,Blue-winged Teal,50
2003,10,nh,amwi,American Wigeon,200
2003,14,nh,agwt,American Green-winged Teal,300
2003,17,nh,merg,Generic Merganser,20
2003,16,nh,redh,Redhead,15
2003,1,nh,amwi,American Wigeon,50
2003,2,nh,ospr,Osprey,2
2003,16,nh,merg,Generic Merganser,5
2003,1,nh,agwt,American Green-winged Teal,400
2003,9,nh,agwt,American Green-winged Teal,2500
2003,10,nh,brpe,Brown Pelican,30
2003,12,nh,amwi,American Wigeon,50
2003,6,nh,amwi,American Wigeon,70
2003,4,nh,brpe,Brown Pelican,5
2003,1,nh,brpe,Brown Pelican,3200
2003,8,nh,nopi,Northern Pintail,400
2003,18,nh,merg,Generic Merganser,20
2003,1,nh,brpe,Brown Pelican,30
2003,7,nh,nopi,Northern Pintail,1
2003,7,nh,agwt,American Green-winged Teal,350
2003,7,nh,agwt,American Green-winged Teal,100
2003,1,nh,nopi,Northern Pintail,300
2003,5,nh,brpe,Brown Pelican,200
2003,10,nh,bwte,Blue-winged Teal,90
2003,16,nh,brpe,Brown Pelican,20
2003,17,nh,merg,Generic Merganser,20
2003,5,nh,brpe,Brown Pelican,10
2003,2,nh,buff,Bufflehead,10
2003,18,nh,gold,Generic Goldeneye,30
2003,7,nh,bwte,Blue-winged Teal,500
2003,1,nh,amwi,American Wigeon,250
2003,5,nh,merg,Generic Merganser,50
2003,9,nh,mall,Mallard,30
2003,17,nh,brpe,Brown Pelican,100
2003,18,nh,scot,Generic Scoter,250
2003,10,nh,brpe,Brown Pelican,10
2003,11,nh,agwt,American Green-winged Teal,200
2003,10,nh,brpe,Brown Pelican,300
2003,18,nh,scot,Generic Scoter,10
2003,10,nh,scau,Generic Scaup,20
2003,14,nh,nopi,Northern Pintail,30
2003,14,nh,nopi,Northern Pintail,100
2003,16,nh,brpe,Brown Pelican,80
2003,17,nh,brpe,Brown Pelican,20
2003,17,nh,ospr,Osprey,1
2003,10,nh,redh,Redhead,10
2003,17,nh,nopi,Northern Pintail,450
2003,18,nh,merg,Generic Merganser,20
2003,12,nh,brpe,Brown Pelican,12
2003,10,nh,scau,Generic Scaup,230
2003,16,nh,scau,Generic Scaup,30
2003,14,nh,bwte,Blue-winged Teal,50
2003,17,nh,redh,Redhead,25
2003,11,nh,nopi,Northern Pintail,20
2003,17,nh,mall,Mallard,5
2003,14,nh,agwt,American Green-winged Teal,100
2003,16,nh,redh,Redhead,30
2003,11,nh,scau,Generic Scaup,30
2003,14,nh,bwte,Blue-winged Teal,10
2003,13,nh,bwte,Blue-winged Teal,1100
2003,17,nh,redh,Redhead,100
2003,10,nh,scau,Generic Scaup,25
2003,18,nh,buff,Bufflehead,10
2003,10,nh,brpe,Brown Pelican,30
2003,16,nh,brpe,Brown Pelican,20
2003,10,nh,bwte,Blue-winged Teal,80
2003,10,nh,brpe,Brown Pelican,650
2003,11,nh,bwte,Blue-winged Teal,20
2003,11,nh,nopi,Northern Pintail,100
2003,17,nh,scot,Generic Scoter,30
2003,2,nh,brpe,Brown Pelican,1
2003,9,nh,brpe,Brown Pelican,10
2003,14,nh,nopi,Northern Pintail,100
2003,10,nh,brpe,Brown Pelican,30
2003,16,nh,brpe,Brown Pelican,30
2003,16,nh,scau,Generic Scaup,80
2003,10,nh,brpe,Brown Pelican,20
2003,11,nh,nopi,Northern Pintail,500
2003,17,nh,scot,Generic Scoter,30
2003,13,nh,nopi,Northern Pintail,500
2003,11,nh,nopi,Northern Pintail,1000
2003,16,nh,brpe,Brown Pelican,90
2003,10,nh,scau,Generic Scaup,50
2003,7,nh,merg,Generic Merganser,5
2003,2,nh,ospr,Osprey,1
2003,14,nh,brpe,Brown Pelican,5
2003,10,nh,brpe,Brown Pelican,10
2003,16,nh,scau,Generic Scaup,10
2003,16,nh,redh,Redhead,60
2003,14,nh,ospr,Osprey,1
2003,17,nh,brpe,Brown Pelican,30
2003,16,nh,brpe,Brown Pelican,30
2003,16,nh,brpe,Brown Pelican,80
2003,17,nh,merg,Generic Merganser,20
2003,10,nh,brpe,Brown Pelican,30
2003,9,nh,bwte,Blue-winged Teal,50
2003,10,nh,buff,Bufflehead,10
2003,17,nh,redh,Redhead,20
2003,3,nh,brpe,Brown Pelican,20
2003,1,nh,brpe,Brown Pelican,40
2003,9,nh,brpe,Brown Pelican,20
2003,1,nh,nopi,Northern Pintail,300
2003,2,nh,ospr,Osprey,1
2003,1,nh,merg,Generic Merganser,5
2003,7,nh,brpe,Brown Pelican,20
2003,7,nh,amwi,American Wigeon,20
2003,11,nh,bwte,Blue-winged Teal,500
2003,14,nh,bwte,Blue-winged Teal,500
2003,16,nh,brpe,Brown Pelican,15
2003,1,nh,agwt,American Green-winged Teal,400
2003,5,nh,brpe,Brown Pelican,220
2003,18,nh,redh,Redhead,60
2003,1,nh,brpe,Brown Pelican,25
2003,10,nh,amwi,American Wigeon,20
2003,5,nh,nopi,Northern Pintail,200
2003,9,nh,nopi,Northern Pintail,100
2003,18,nh,redh,Redhead,70
2003,3,nh,brpe,Brown Pelican,100
2003,5,nh,merg,Generic Merganser,50
2003,7,nh,brpe,Brown Pelican,15
2003,9,nh,brpe,Brown Pelican,80
2003,14,nh,rudu,Ruddy Duck,200
2003,17,nh,brpe,Brown Pelican,20
2003,11,nh,scau,Generic Scaup,20
2003,11,nh,agwt,American Green-winged Teal,500
2003,10,nh,scau,Generic Scaup,20
2003,11,nh,agwt,American Green-winged Teal,70
2003,14,nh,agwt,American Green-winged Teal,150
2003,14,nh,bwte,Blue-winged Teal,200
2003,17,nh,scot,Generic Scoter,100
2003,11,nh,amwi,American Wigeon,20
2003,16,nh,redh,Redhead,150
2003,17,nh,redh,Redhead,20
2003,14,nh,nopi,Northern Pintail,500
2003,18,nh,gold,Generic Goldeneye,10
2003,11,nh,brpe,Brown Pelican,15
2003,17,nh,brpe,Brown Pelican,220
2003,10,nh,bwte,Blue-winged Teal,700
2003,11,nh,bwte,Blue-winged Teal,750
2003,10,nh,agwt,American Green-winged Teal,100
2003,10,nh,buff,Bufflehead,5
2003,14,nh,rudu,Ruddy Duck,50
2003,17,nh,merg,Generic Merganser,30
2003,17,nh,brpe,Brown Pelican,2
2003,16,nh,brpe,Brown Pelican,20
2003,13,nh,ospr,Osprey,1
2003,10,nh,agwt,American Green-winged Teal,20
2003,11,nh,nopi,Northern Pintail,2500
2003,14,nh,redh,Redhead,40
2003,14,nh,brpe,Brown Pelican,20
2003,10,nh,scau,Generic Scaup,30
2003,10,nh,brpe,Brown Pelican,20
2003,14,nh,agwt,American Green-winged Teal,100
2003,14,nh,brpe,Brown Pelican,5
2003,7,nh,rndu,Ring-necked Duck,20
2003,9,nh,brpe,Brown Pelican,90
2003,11,nh,bwte,Blue-winged Teal,500
2003,10,nh,amwi,American Wigeon,100
2003,18,nh,scot,Generic Scoter,500
2003,18,nh,buff,Bufflehead,20
2003,12,nh,bwte,Blue-winged Teal,50
2003,1,nh,brpe,Brown Pelican,120
2003,17,nh,scot,Generic Scoter,5
2003,18,nh,merg,Generic Merganser,10
2003,11,nh,brpe,Brown Pelican,10
2003,18,nh,buff,Bufflehead,30
2003,18,nh,scot,Generic Scoter,40
2003,11,nh,brpe,Brown Pelican,80
2003,10,nh,brpe,Brown Pelican,20
2003,10,nh,nopi,Northern Pintail,200
2003,6,nh,brpe,Brown Pelican,15
2003,1,nh,brpe,Brown Pelican,6
2003,1,nh,ospr,Osprey,1
2003,5,nh,nopi,Northern Pintail,5
2003,5,nh,brpe,Brown Pelican,50
2003,8,nh,brpe,Brown Pelican,10
2003,5,nh,brpe,Brown Pelican,5
2003,10,nh,brpe,Brown Pelican,5
2003,17,nh,merg,Generic Merganser,20
2003,3,nh,brpe,Brown Pelican,4
2003,5,nh,amwi,American Wigeon,20
2003,7,nh,nopi,Northern Pintail,100
2003,17,nh,merg,Generic Merganser,10
2003,5,nh,brpe,Brown Pelican,90
2003,6,nh,mall,Mallard,20
2003,1,nh,brpe,Brown Pelican,15
2003,1,nh,ospr,Osprey,2
2003,1,nh,brpe,Brown Pelican,10
2003,7,nh,ospr,Osprey,1
2003,3,nh,brpe,Brown Pelican,10
2003,1,nh,nopi,Northern Pintail,100
2003,9,nh,nopi,Northern Pintail,50
2003,5,nh,nopi,Northern Pintail,100
2003,3,nh,brpe,Brown Pelican,50
2003,5,nh,amwi,American Wigeon,20
2003,1,nh,brpe,Brown Pelican,15
2003,7,nh,brpe,Brown Pelican,700
2003,7,nh,scau,Generic Scaup,50
2003,9,nh,brpe,Brown Pelican,5
2003,5,nh,nopi,Northern Pintail,100
2003,2,nh,gold,Generic Goldeneye,2
2003,2,nh,redh,Redhead,350
2003,9,nh,brpe,Brown Pelican,5
2003,1,nh,nopi,Northern Pintail,20
2003,9,nh,brpe,Brown Pelican,20
2003,7,nh,merg,Generic Merganser,20
2003,1,nh,scot,Generic Scoter,20
2003,7,nh,brpe,Brown Pelican,20
2003,7,nh,agwt,American Green-winged Teal,1500
2003,1,nh,brpe,Brown Pelican,5
2003,4,nh,sngo,Generic Snow or Ross' Goose,1
2003,1,nh,brpe,Brown Pelican,210
2003,9,nh,brpe,Brown Pelican,20
2003,3,nh,nopi,Northern Pintail,200
2003,1,nh,brpe,Brown Pelican,150
2003,1,nh,nopi,Northern Pintail,500
2003,1,nh,ospr,Osprey,1
2003,6,nh,agwt,American Green-winged Teal,500
2003,1,nh,brpe,Brown Pelican,70
2003,2,nh,redh,Redhead,4200
2003,17,nh,brpe,Brown Pelican,10
2003,14,nh,bwte,Blue-winged Teal,300
2003,11,nh,redh,Redhead,100
2003,17,nh,scau,Generic Scaup,500
2003,18,nh,scot,Generic Scoter,400
2003,12,nh,brpe,Brown Pelican,170
2003,14,nh,mall,Mallard,20
2003,16,nh,scau,Generic Scaup,30
2003,17,nh,ospr,Osprey,1
2003,10,nh,brpe,Brown Pelican,10
2003,17,nh,scot,Generic Scoter,300
2003,11,nh,nopi,Northern Pintail,100
2003,11,nh,brpe,Brown Pelican,10
2003,11,nh,amwi,American Wigeon,50
2003,18,nh,redh,Redhead,30
2003,14,nh,brpe,Brown Pelican,30
2003,16,nh,ospr,Osprey,1
2003,10,nh,redh,Redhead,50
2003,14,nh,brpe,Brown Pelican,5
2003,13,nh,brpe,Brown Pelican,30
2003,14,nh,bwte,Blue-winged Teal,50
2003,14,nh,brpe,Brown Pelican,5
2003,16,nh,brpe,Brown Pelican,15
2003,18,nh,merg,Generic Merganser,400
2003,17,nh,redh,Redhead,500
2003,17,nh,scot,Generic Scoter,10
2003,10,nh,brpe,Brown Pelican,20
2003,17,nh,scot,Generic Scoter,50
2003,11,nh,redh,Redhead,50
2003,16,nh,brpe,Brown Pelican,30
2003,18,nh,merg,Generic Merganser,30
2003,14,nh,nopi,Northern Pintail,100
2003,10,nh,nopi,Northern Pintail,350
2003,17,nh,ospr,Osprey,2
2003,11,nh,brpe,Brown Pelican,20
2003,12,nh,bwte,Blue-winged Teal,50
2003,6,nh,brpe,Brown Pelican,10
2003,6,nh,nopi,Northern Pintail,20
2003,10,nh,scau,Generic Scaup,50
2003,14,nh,scau,Generic Scaup,300
2003,17,nh,merg,Generic Merganser,10
2003,11,nh,nopi,Northern Pintail,1000
2003,10,nh,scau,Generic Scaup,20
2003,16,nh,scau,Generic Scaup,10
2003,1,nh,ospr,Osprey,1
2003,1,nh,brpe,Brown Pelican,40
2003,3,nh,brpe,Brown Pelican,20
2003,7,nh,agwt,American Green-winged Teal,300
2003,1,nh,nopi,Northern Pintail,1500
2003,18,nh,scot,Generic Scoter,300
2003,10,nh,amwi,American Wigeon,50
2003,10,nh,brpe,Brown Pelican,20
2003,2,nh,ospr,Osprey,2
2003,5,nh,scau,Generic Scaup,200
2003,1,nh,brpe,Brown Pelican,5
2003,1,nh,brpe,Brown Pelican,320
2003,5,nh,merg,Generic Merganser,20
2003,7,nh,brpe,Brown Pelican,5
2003,5,nh,nopi,Northern Pintail,1500
2003,8,nh,merg,Generic Merganser,1
2003,6,nh,gadw,Gadwall,60
2003,9,nh,agwt,American Green-winged Teal,500
2003,5,nh,nopi,Northern Pintail,500
2003,6,nh,nopi,Northern Pintail,400
2003,1,nh,brpe,Brown Pelican,15
2003,9,nh,brpe,Brown Pelican,50
2003,11,nh,agwt,American Green-winged Teal,3000
2003,18,nh,buff,Bufflehead,40
2003,7,nh,merg,Generic Merganser,5
2003,1,nh,brpe,Brown Pelican,22
2003,9,nh,redh,Redhead,450
2003,4,nh,brpe,Brown Pelican,100
2003,5,nh,merg,Generic Merganser,5
2003,7,nh,brpe,Brown Pelican,20
2003,10,nh,redh,Redhead,50
2003,3,nh,brpe,Brown Pelican,3
2003,7,nh,scau,Generic Scaup,50
2003,2,nh,brpe,Brown Pelican,20
2003,1,nh,brpe,Brown Pelican,12
2003,9,nh,brpe,Brown Pelican,10
2003,5,nh,amwi,American Wigeon,800
2003,7,nh,nopi,Northern Pintail,50
2003,3,nh,brpe,Brown Pelican,700
2003,3,nh,brpe,Brown Pelican,10
2003,5,nh,merg,Generic Merganser,30
2003,9,nh,brpe,Brown Pelican,20
2003,7,nh,agwt,American Green-winged Teal,20
2003,18,nh,scot,Generic Scoter,100
2003,18,nh,ospr,Osprey,1
2003,9,nh,brpe,Brown Pelican,30
2003,4,nh,ospr,Osprey,1
2003,7,nh,brpe,Brown Pelican,20
2003,5,nh,merg,Generic Merganser,30
2003,7,nh,redh,Redhead,50
2003,5,nh,amwi,American Wigeon,20
2003,18,nh,scau,Generic Scaup,300
2003,18,nh,ospr,Osprey,2
2003,6,nh,brpe,Brown Pelican,20
2003,9,nh,brpe,Brown Pelican,40
2003,9,nh,agwt,American Green-winged Teal,100
2003,1,nh,ospr,Osprey,1
2003,11,nh,nopi,Northern Pintail,20
2003,18,nh,merg,Generic Merganser,30
2003,16,nh,brpe,Brown Pelican,30
2003,12,nh,brpe,Brown Pelican,6
2003,11,nh,agwt,American Green-winged Teal,200
2003,17,nh,brpe,Brown Pelican,20
2003,14,nh,brpe,Brown Pelican,20
2003,11,nh,nopi,Northern Pintail,5500
2003,14,nh,brpe,Brown Pelican,10
2003,17,nh,ospr,Osprey,1
2003,14,nh,bwte,Blue-winged Teal,10
2003,17,nh,merg,Generic Merganser,20
2003,14,nh,agwt,American Green-winged Teal,20
2003,17,nh,scot,Generic Scoter,100
2003,14,nh,brpe,Brown Pelican,20
2003,14,nh,bwte,Blue-winged Teal,30
2003,14,nh,bwte,Blue-winged Teal,250
2003,17,nh,merg,Generic Merganser,5
2003,16,nh,brpe,Brown Pelican,20
2003,10,nh,redh,Redhead,90
2003,11,nh,amwi,American Wigeon,1500
2003,16,nh,brpe,Brown Pelican,50
2003,18,nh,scot,Generic Scoter,20
2003,14,nh,nopi,Northern Pintail,50
2003,17,nh,ospr,Osprey,2
2003,17,nh,merg,Generic Merganser,5
2003,11,nh,agwt,American Green-winged Teal,600
2003,14,nh,brpe,Brown Pelican,10
2003,16,nh,redh,Redhead,50
2003,1,nh,brpe,Brown Pelican,60
2003,18,nh,merg,Generic Merganser,20
2003,16,nh,brpe,Brown Pelican,20
2003,17,nh,brpe,Brown Pelican,20
2003,7,nh,brpe,Brown Pelican,5
2003,14,nh,brpe,Brown Pelican,30
2003,16,nh,ospr,Osprey,1
2003,5,nh,amwi,American Wigeon,200
2003,1,nh,amwi,American Wigeon,200
2003,12,nh,bwte,Blue-winged Teal,400
2003,9,nh,brpe,Brown Pelican,20
2003,1,nh,amwi,American Wigeon,50
2003,7,nh,brpe,Brown Pelican,30
2003,16,nh,brpe,Brown Pelican,50
2003,5,nh,brpe,Brown Pelican,20
2003,6,nh,brpe,Brown Pelican,100
2003,16,nh,brpe,Brown Pelican,30
2003,10,nh,ospr,Osprey,1
2003,10,nh,scau,Generic Scaup,1500
2003,5,nh,merg,Generic Merganser,5
2003,6,nh,agwt,American Green-winged Teal,100
2003,1,nh,ospr,Osprey,1
2003,5,nh,brpe,Brown Pelican,30
2003,14,nh,brpe,Brown Pelican,5
2003,17,nh,scot,Generic Scoter,100
2003,9,nh,brpe,Brown Pelican,1
2003,9,nh,brpe,Brown Pelican,10
2003,7,nh,merg,Generic Merganser,5
2003,7,nh,agwt,American Green-winged Teal,500
2003,7,nh,merg,Generic Merganser,20
2003,1,nh,brpe,Brown Pelican,15
2003,5,nh,merg,Generic Merganser,10
2003,5,nh,merg,Generic Merganser,30
2003,7,nh,rndu,Ring-necked Duck,120
2003,7,nh,brpe,Brown Pelican,20
2003,7,nh,brpe,Brown Pelican,110
2003,1,nh,agwt,American Green-winged Teal,20
2003,9,nh,ospr,Osprey,1
2003,1,nh,brpe,Brown Pelican,90
2003,2,nh,merg,Generic Merganser,1
2003,7,nh,brpe,Brown Pelican,30
2003,18,nh,scot,Generic Scoter,100
2003,5,nh,brpe,Brown Pelican,60
2003,5,nh,amwi,American Wigeon,200
2003,18,nh,brpe,Brown Pelican,10
2003,9,nh,amwi,American Wigeon,100
2003,8,nh,brpe,Brown Pelican,3
2003,2,nh,redh,Redhead,100
2003,2,nh,brpe,Brown Pelican,850
2003,1,nh,nopi,Northern Pintail,200
2003,1,nh,nopi,Northern Pintail,2500
2003,5,nh,amwi,American Wigeon,300
2003,4,nh,brpe,Brown Pelican,150
2003,9,nh,redh,Redhead,500
2003,18,nh,scot,Generic Scoter,250
2003,5,nh,nopi,Northern Pintail,400
2003,1,nh,brpe,Brown Pelican,1
2003,1,nh,brpe,Brown Pelican,110
2003,1,nh,brpe,Brown Pelican,200
2003,5,nh,brpe,Brown Pelican,2
2003,1,nh,ospr,Osprey,2
2003,6,nh,merg,Generic Merganser,30
2003,9,nh,brpe,Brown Pelican,15
2003,9,nh,brpe,Brown Pelican,5
2003,7,nh,nopi,Northern Pintail,500
2003,3,nh,nopi,Northern Pintail,1
2003,4,nh,ospr,Osprey,1
2003,7,nh,nopi,Northern Pintail,50
2003,9,nh,agwt,American Green-winged Teal,500
2003,5,nh,nopi,Northern Pintail,1000
2003,7,nh,brpe,Brown Pelican,5
2003,1,nh,brpe,Brown Pelican,10
2003,9,nh,nopi,Northern Pintail,200
2003,7,nh,merg,Generic Merganser,50
2003,11,nh,nopi,Northern Pintail,100
2003,10,nh,brpe,Brown Pelican,20
1947,54,lw,agwt,American Green-winged Teal,29469
1947,54,lw,amco,American Coot,12350
1947,54,lw,amwi,American Wigeon,91152
1947,54,lw,bcte,Blue-winged or Cinnamon Teal,51170
1947,54,lw,buff,Bufflehead,0
1947,54,lw,canv,Canvasback,0
1947,54,lw,dkgo,Dark goose (greater White-fronted Bean Canada),0
1947,54,lw,duck,Generic Duck,188680
1947,54,lw,fuwd,Fulvous Whistling-Duck,16055
1947,54,lw,gadw,Gadwall,93675
1947,54,lw,gold,Generic Goldeneye,0
1947,54,lw,mall,Mallard,0
1947,54,lw,medu,Mexican Duck,0
1947,54,lw,merg,Generic Merganser,0
1947,54,lw,modu,Mottled Duck,0
1947,54,lw,musc,Muscovy,0
1947,54,lw,nopi,Northern Pintail,39312
1947,54,lw,nsho,Northern Shoveler,44200
1947,54,lw,redh,Redhead,0
1947,54,lw,rndu,Ring-necked Duck,0
1947,54,lw,rudu,Ruddy Duck,11000
1947,54,lw,sacr,Sandhill Crane,0
1947,54,lw,scau,Generic Scaup,49500
1947,54,lw,scot,Generic Scoter,0
1947,54,lw,sngo,Generic Snow or Ross' Goose,0
1947,54,lw,swan,Generic Swan,0
1947,54,lw,whdu,Generic Whisling-Duck,14772
1947,54,lw,wodu,Wood Duck,0
1947,57,lw,agwt,American Green-winged Teal,745
1947,57,lw,amco,American Coot,25500
1947,57,lw,amwi,American Wigeon,67875
1947,57,lw,bcte,Blue-winged or Cinnamon Teal,8575
1947,57,lw,buff,Bufflehead,0
1947,57,lw,canv,Canvasback,0
1947,57,lw,dkgo,Dark goose (greater White-fronted Bean Canada),0
1947,57,lw,duck,Generic Duck,9657
1947,57,lw,fuwd,Fulvous Whistling-Duck,400
1947,57,lw,gadw,Gadwall,37825
1947,57,lw,gold,Generic Goldeneye,0
1947,57,lw,mall,Mallard,0
1947,57,lw,medu,Mexican Duck,0
1947,57,lw,merg,Generic Merganser,0
1947,57,lw,modu,Mottled Duck,0
1947,57,lw,musc,Muscovy,57
1947,57,lw,nopi,Northern Pintail,26295
1947,57,lw,nsho,Northern Shoveler,13735
1947,57,lw,redh,Redhead,0
1947,57,lw,rndu,Ring-necked Duck,0
1947,57,lw,rudu,Ruddy Duck,8700
1947,57,lw,sacr,Sandhill Crane,0
1947,57,lw,scau,Generic Scaup,1550
1947,57,lw,scot,Generic Scoter,0
1947,57,lw,sngo,Generic Snow or Ross' Goose,0
1947,57,lw,swan,Generic Swan,0
1947,57,lw,whdu,Generic Whisling-Duck,5205
1947,57,lw,wodu,Wood Duck,0
1947,63,lw,agwt,American Green-winged Teal,200
1947,63,lw,amco,American Coot,330
1947,63,lw,amwi,American Wigeon,16245
1947,63,lw,bcte,Blue-winged or Cinnamon Teal,15720
1947,63,lw,buff,Bufflehead,0
1947,63,lw,canv,Canvasback,0
1947,63,lw,dkgo,Dark goose (greater White-fronted Bean Canada),2265
1947,63,lw,duck,Generic Duck,1710
1947,63,lw,fuwd,Fulvous Whistling-Duck,350
1947,63,lw,gadw,Gadwall,0
1947,63,lw,gold,Generic Goldeneye,0
1947,63,lw,mall,Mallard,0
1947,63,lw,medu,Mexican Duck,0
1947,63,lw,merg,Generic Merganser,0
1947,63,lw,modu,Mottled Duck,0
1947,63,lw,musc,Muscovy,0
1947,63,lw,nopi,Northern Pintail,24585
1947,63,lw,nsho,Northern Shoveler,169800
1947,63,lw,redh,Redhead,0
1947,63,lw,rndu,Ring-necked Duck,0
1947,63,lw,rudu,Ruddy Duck,0
1947,63,lw,sacr,Sandhill Crane,0
1947,63,lw,scau,Generic Scaup,20790
1947,63,lw,scot,Generic Scoter,0
1947,63,lw,sngo,Generic Snow or Ross' Goose,0
1947,63,lw,swan,Generic Swan,0
1947,63,lw,whdu,Generic Whisling-Duck,5290
1947,63,lw,wodu,Wood Duck,0
1947,65,ec,agwt,American Green-winged Teal,170
1947,65,ec,amco,American Coot,950
1947,65,ec,amwi,American Wigeon,320
1947,65,ec,bcte,Blue-winged or Cinnamon Teal,35
1947,65,ec,buff,Bufflehead,0
1947,65,ec,canv,Canvasback,0
1947,65,ec,dkgo,Dark goose (greater White-fronted Bean Canada),45
1947,65,ec,duck,Generic Duck,675
1947,65,ec,fuwd,Fulvous Whistling-Duck,0
1947,65,ec,gadw,Gadwall,225
1947,65,ec,gold,Generic Goldeneye,0
1947,65,ec,mall,Mallard,0
1947,65,ec,medu,Mexican Duck,0
1947,65,ec,merg,Generic Merganser,0
1947,65,ec,modu,Mottled Duck,85
1947,65,ec,musc,Muscovy,0
1947,65,ec,nopi,Northern Pintail,1475
1947,65,ec,nsho,Northern Shoveler,110
1947,65,ec,redh,Redhead,4500
1947,65,ec,rndu,Ring-necked Duck,0
1947,65,ec,rudu,Ruddy Duck,30
1947,65,ec,sacr,Sandhill Crane,0
1947,65,ec,scau,Generic Scaup,30
1947,65,ec,scot,Generic Scoter,0
1947,65,ec,sngo,Generic Snow or Ross' Goose,1585
1947,65,ec,swan,Generic Swan,0
1947,65,ec,whdu,Generic Whisling-Duck,0
1947,65,ec,wodu,Wood Duck,0
1947,66,ec,agwt,American Green-winged Teal,2693
1947,66,ec,amco,American Coot,30825
1947,66,ec,amwi,American Wigeon,27768
1947,66,ec,bcte,Blue-winged or Cinnamon Teal,200
1947,66,ec,buff,Bufflehead,30
1947,66,ec,canv,Canvasback,548
1947,66,ec,dkgo,Dark goose (greater White-fronted Bean Canada),850
1947,66,ec,fuwd,Fulvous Whistling-Duck,0
1947,66,ec,gadw,Gadwall,37792
1947,66,ec,gold,Generic Goldeneye,0
1947,66,ec,mall,Mallard,0
1947,66,ec,medu,Mexican Duck,0
1947,66,ec,merg,Generic Merganser,0
1947,66,ec,modu,Mottled Duck,250
1947,66,ec,musc,Muscovy,0
1947,66,ec,nopi,Northern Pintail,395389
1947,66,ec,nsho,Northern Shoveler,6286
1947,66,ec,redh,Redhead,464209
1947,66,ec,rndu,Ring-necked Duck,0
1947,66,ec,rudu,Ruddy Duck,350
1947,66,ec,sacr,Sandhill Crane,0
1947,66,ec,scau,Generic Scaup,92015
1947,66,ec,scot,Generic Scoter,0
